url_count,url_length_mean,has_suspicious_tld,has_ip_in_url,has_url_shortener,num_subdomains,sender_domain_mismatch,sender_reply_mismatch,external_sender,spf_pass,dkim_pass,dmarc_pass,subject_length,body_length,num_html_links,has_urgency_keyword,has_credential_request,has_money_keyword,spelling_errors,num_uppercase_words,has_attachment,attachment_is_macro,attachment_is_exe,attachment_size_kb,num_received_hops,is_reply,is_forwarded,label
4,49.144112689928306,0,0,0,1,0,0,1,0,1,0,71,321,1,0,0,0,0,1,1,0,0,332.5985680345507,3,1,0,BENIGN
4,73.62606880440146,0,0,1,1,1,1,1,1,0,0,104,1275,9,0,0,1,4,14,1,1,0,0.0,7,0,0,PHISHING
2,27.87092660786394,0,0,0,2,0,0,0,NAN,0,1,84,345,0,0,0,0,3,6,1,0,0,341.2756370758905,5,1,1,BENIGN
0,13.905248460130622,0,0,0,1,1,0,1,1,0,1,64,1856,11,0,1,0,0,1,1,0,0,357.94690345127026,3,1,0,BENIGN
7,103.58754006073934,1,0,1,1,1,1,1,0,0,0,103,509,19,0,1,1,1,13,0,0,0,0.0,5,0,0,PHISHING
0,17.10246890181557,0,0,0,2,1,0,1,1,1,1,63,2009,7,1,0,0,2,2,1,0,0,410.0137305893428,2,1,0,BENIGN
0,79.91479650519128,0,0,0,1,0,0,0,1,1,1,73,1815,10,0,0,0,3,1,0,0,0,589.8735795090806,2,0,0,BENIGN
1,44.905696118582505,0,0,0,1,0,0,1,1,0,1,68,1778,3,1,0,0,8,14,1,1,0,150.82748501583572,3,0,0,PHISHING
4,84.51498035750437,1,1,0,1,1,0,1,0,1,1,42,1422,17,1,1,0,1,9,0,0,0,139.3667391608986,5,0,0,PHISHING
2,24.2672772693444,0,0,0,1,0,0,0,1,1,1,78,438,6,1,0,0,0,4,1,0,0,295.4759977196835,4,1,0,BENIGN
3,28.34353973378283,0,0,0,2,0,0,1,1,1,0,91,1340,8,0,0,0,1,0,0,0,0,140.5780073704696,4,0,1,BENIGN
3,75.82412235173622,1,0,0,4,0,1,1,1,0,0,75,1746,6,1,1,1,0,13,1,0,0,161.3403120067503,4,0,1,PHISHING
2,57.698759787651056,0,0,0,2,0,0,0,1,1,1,93,1447,2,0,0,0,1,2,0,0,0,267.40217082515,4,1,1,BENIGN
5,92.17487982719048,0,0,0,3,1,1,1,0,0,0,94,901,7,1,0,1,6,12,1,1,0,383.559600094975,6,1,1,PHISHING
2,49.91993225571164,0,NAN,0,1,0,0,0,1,1,1,60,370,0,1,0,0,3,1,1,0,0,523.925173806921,4,1,0,BENIGN
2,47.465860544659535,0,0,0,1,0,0,0,0,1,1,64,2378,2,0,0,0,3,7,0,0,0,107.27482463082097,5,0,1,BENIGN
0,37.8134524363203,0,0,0,2,0,0,0,1,1,1,79,1880,6,0,0,0,3,3,0,0,0,387.81249580305666,4,1,0,BENIGN
3,109.64973325146303,1,0,0,1,1,1,1,1,0,0,73,1123,2,1,0,1,6,14,1,1,1,333.20204520648133,3,0,1,PHISHING
5,88.89562674100519,1,0,1,4,0,0,1,0,1,0,69,340,19,1,1,1,3,1,1,0,0,438.6039091484622,5,0,0,PHISHING
3,50.276346125988056,0,0,0,1,0,0,0,1,1,1,62,1352,2,0,1,0,0,6,1,0,0,440.901991124203,4,1,0,BENIGN
2,44.79529812307055,0,0,0,1,0,1,0,0,1,1,67,1147,6,0,0,0,0,2,1,0,0,0.0,4,1,0,BENIGN
5,38.989707586970084,1,0,1,2,1,0,1,1,0,1,100,1434,16,1,1,1,1,2,1,1,0,245.22162932917314,4,0,0,PHISHING
6,38.33009330594332,1,0,0,3,0,1,1,1,0,0,46,617,18,0,1,0,7,14,1,0,0,80.66770281437546,8,0,0,PHISHING
7,63.80245485562991,1,0,0,2,1,0,1,0,0,1,40,268,19,1,0,1,4,4,1,0,0,0.0,8,0,0,PHISHING
5,72.93170056898542,0,1,1,2,1,0,1,0,1,0,37,1396,15,0,1,1,8,1,0,NAN,0,401.30950427310495,8,0,0,PHISHING
5,106.50983972426437,1,0,0,2,0,0,1,1,1,0,102,1359,13,1,1,0,4,1,1,0,0,248.98677465000162,4,0,1,PHISHING
1,27.654785096020007,0,0,0,1,0,0,1,1,1,0,75,1478,1,0,0,0,3,0,1,0,0,194.9255340485678,2,1,0,BENIGN
0,41.447246032354734,0,0,0,1,0,0,0,1,0,1,49,764,11,1,0,0,3,2,0,0,0,503.2417556189141,4,0,0,BENIGN
3,49.868213819365984,0,0,1,1,0,1,1,1,1,0,71,489,17,1,1,0,4,8,0,1,1,158.17542273256078,4,0,0,PHISHING
6,95.66594544487664,1,0,0,2,0,1,1,0,1,1,95,432,2,0,1,1,2,3,0,0,0,390.73248119301945,6,1,0,PHISHING
7,56.94339781964921,1,1,0,3,1,1,0,0,0,0,82,861,9,1,1,1,5,9,1,1,0,557.9595857192021,5,0,1,PHISHING
6,79.06289393837908,1,0,0,3,1,0,1,0,0,1,53,507,13,1,1,1,5,2,1,1,0,4.898205933970161,7,0,1,PHISHING
4,51.52326407195471,0,0,0,1,0,0,0,1,1,0,61,1955,5,0,0,0,0,1,0,0,0,536.9786148900498,4,1,0,BENIGN
4,70.4587663991942,1,0,1,1,0,0,1,1,0,1,34,1581,11,1,1,1,6,11,1,1,0,338.76124135797096,8,1,1,PHISHING
7,85.0853971002128,1,0,1,1,0,1,1,0,1,1,88,1793,17,0,1,0,2,10,1,0,0,0.0,8,0,0,PHISHING
3,76.77428257991669,1,0,1,2,0,1,1,1,0,1,29,1157,5,0,1,1,0,7,0,0,0,544.853538097339,8,0,1,PHISHING
5,67.84382579951375,1,0,0,3,0,1,1,0,1,1,59,642,11,1,1,0,8,3,1,0,0,0.0,3,0,0,PHISHING
1,112.32218894602268,1,1,1,3,1,1,1,0,0,1,66,279,8,1,1,1,0,12,1,0,0,282.22486261976053,7,0,0,PHISHING
4,49.71115835804699,0,0,0,1,0,0,0,0,0,1,79,1198,10,1,0,0,2,2,1,0,0,399.80599822331465,2,1,1,BENIGN
4,41.00418764986567,0,0,0,2,0,0,0,1,0,1,82,1247,10,0,0,0,2,3,1,0,0,177.94277664838052,4,1,0,BENIGN
4,89.85229073757947,0,0,0,3,1,0,0,0,0,1,67,1724,17,0,0,0,7,9,1,0,0,93.06620930181633,5,1,0,PHISHING
3,49.238804743789444,0,0,0,2,0,0,1,1,1,1,71,2043,1,1,0,0,3,5,0,0,0,282.3341848114462,5,1,0,BENIGN
3,87.45667650276222,1,0,0,2,0,1,1,0,0,1,96,1115,10,1,1,1,3,0,1,0,0,179.5502182383561,4,0,1,PHISHING
0,80.7390342402611,0,0,1,1,0,1,1,1,0,1,94,169,6,0,0,0,2,3,0,0,0,83.95482407178781,3,1,0,BENIGN
1,29.485379224884014,0,0,0,2,1,0,0,1,1,1,92,1204,5,0,0,0,3,5,0,0,0,335.0045187990747,5,0,0,BENIGN
4,21.41939616520139,0,0,0,2,0,0,1,1,0,1,19,1439,1,0,1,0,2,3,0,0,0,321.190936050362,4,0,0,BENIGN
3,44.08013481256729,0,0,0,2,0,0,1,1,1,1,65,642,1,0,0,0,1,7,1,0,0,98.96356835971841,3,1,0,BENIGN
6,44.36827120972231,0,0,1,1,1,0,0,0,1,0,83,1322,12,0,0,1,8,4,1,1,0,129.8315774686567,8,0,1,PHISHING
0,50.169678393540785,0,0,0,2,0,0,1,1,1,0,18,2101,10,1,0,1,1,7,0,0,0,642.2903647527295,5,0,0,BENIGN
4,48.87343234984043,0,0,0,2,0,1,0,1,1,1,82,855,8,1,1,0,3,1,0,0,0,3.1765836921557025,5,0,0,BENIGN
4,35.5861869534462,0,0,0,1,1,0,1,0,1,1,55,2348,2,1,0,0,0,4,0,1,0,250.06632505127072,2,1,0,BENIGN
4,57.189019316304666,0,0,0,2,0,0,0,1,1,1,84,2449,3,0,0,1,1,6,0,0,0,115.78182145647824,4,0,1,BENIGN
0,41.983430182217546,0,0,0,1,0,0,0,1,1,0,28,1229,11,0,0,1,0,1,1,1,0,277.02302061684094,2,0,0,BENIGN
0,31.6845651642816,0,0,0,2,1,0,0,1,1,1,68,2027,11,0,0,0,1,1,1,0,0,300.0497951317925,3,1,0,BENIGN
3,56.66006364092616,0,0,0,2,1,0,0,1,1,1,80,393,1,0,0,0,1,5,0,0,0,249.36114342178698,2,0,1,BENIGN
2,39.62974967888356,0,0,0,2,0,0,1,0,1,1,71,1500,1,1,0,0,0,5,0,0,0,0.0,5,0,0,BENIGN
0,48.52914167382395,0,0,0,1,0,0,0,1,1,1,18,292,3,0,0,0,0,6,0,0,0,0.0,2,1,0,BENIGN
2,107.95690303480811,0,0,0,4,1,0,1,1,0,1,51,314,16,1,1,0,6,1,0,1,0,417.31681393186585,4,1,0,PHISHING
7,97.4750224324236,0,1,0,2,1,0,1,1,1,0,86,89,11,1,1,0,5,14,1,0,0,101.67537850454946,5,0,1,PHISHING
1,40.60212620026857,0,0,0,2,0,1,1,1,1,0,28,2208,0,0,0,0,2,4,0,0,0,513.2879895708392,2,0,0,BENIGN
4,112.59216677378731,0,0,0,2,1,1,1,1,0,1,29,667,4,1,1,1,2,12,1,1,0,0.0,3,0,1,PHISHING
4,71.1421822196708,0,1,0,2,1,1,1,1,1,1,43,487,16,1,1,1,4,5,0,1,0,76.0347865639645,3,0,0,PHISHING
4,83.17412025513768,1,0,0,1,1,1,1,1,0,0,34,827,2,1,1,1,4,5,0,0,0,455.0980474884119,6,0,0,PHISHING
3,15.0,1,0,1,4,1,0,1,1,1,1,55,261,14,1,0,1,8,5,1,0,1,273.7645012127141,7,0,0,PHISHING
5,83.87859527961716,0,1,0,2,0,1,1,1,1,0,54,1240,4,1,1,1,1,7,1,0,0,189.2696864055989,7,0,0,PHISHING
6,80.26659343554944,1,0,0,1,1,0,1,0,1,0,90,1029,13,1,1,1,5,9,0,1,0,170.42296696724998,7,0,0,PHISHING
3,65.30378834354096,0,0,0,1,1,0,1,1,1,0,30,757,6,0,1,0,2,1,1,0,0,0.8809460877428421,4,1,0,BENIGN
3,68.58967704347796,0,0,0,4,1,1,1,0,0,0,48,815,10,1,0,0,0,12,1,0,0,471.0399189770428,6,0,1,PHISHING
3,77.11278795203256,0,1,1,4,1,1,1,0,0,1,68,160,19,1,0,0,7,9,1,0,0,337.72517433691473,8,0,0,PHISHING
1,117.63515491985665,0,0,0,2,0,1,0,1,0,1,41,1308,14,1,1,0,7,4,1,1,0,307.5485513248006,3,0,0,PHISHING
7,95.62212989753706,0,0,0,4,1,0,1,1,1,0,32,387,16,1,1,1,6,6,0,1,0,85.60795615050645,3,1,1,PHISHING
2,42.151142384666144,0,0,0,1,0,0,0,1,1,1,87,1610,10,0,0,0,2,4,0,0,0,287.94523583972733,2,1,1,BENIGN
2,43.23686749007805,0,0,0,1,0,0,1,1,1,1,61,1379,9,1,0,0,3,5,0,0,0,296.5763557032451,2,0,1,BENIGN
3,50.497971108558446,0,0,0,1,0,0,1,1,1,1,23,1612,6,1,0,0,1,2,0,0,0,296.2448418589041,4,0,0,BENIGN
2,82.96084698923535,0,0,1,3,1,1,1,0,0,1,45,1709,12,0,1,1,5,5,1,1,0,0.0,6,0,0,PHISHING
7,75.01137217707462,0,0,0,3,1,0,1,0,1,1,85,1422,5,1,1,1,7,6,1,0,0,330.09155940299775,4,0,0,PHISHING
1,65.37367840497303,1,0,0,4,1,1,1,0,1,0,41,1586,10,1,1,0,5,10,1,1,0,19.85865983525744,8,0,0,PHISHING
0,35.79034797910654,0,0,0,1,0,0,0,1,1,1,75,265,7,0,0,0,0,7,1,1,0,474.9488397803471,5,1,0,BENIGN
1,49.79100395686843,0,0,0,2,1,1,0,0,1,0,27,1651,4,1,0,0,0,7,0,0,0,0.0,3,0,0,BENIGN
3,34.538642650495845,0,0,0,1,0,0,1,1,1,1,38,1134,2,0,1,0,3,7,0,0,0,441.3602539829742,2,0,0,BENIGN
2,48.51601339048044,0,0,0,1,0,1,1,0,0,0,39,488,3,0,0,0,2,2,1,0,0,815.165393790182,3,1,0,BENIGN
7,111.84923853594344,1,0,0,3,1,1,0,1,1,0,98,1759,8,0,1,1,8,1,1,1,0,325.89951188280327,5,0,0,PHISHING
6,98.8047371358663,1,0,0,4,1,1,1,0,1,0,48,1796,3,1,1,0,5,9,1,0,0,268.34325585480184,5,0,0,PHISHING
3,15.94742939069722,0,0,0,1,0,0,0,1,1,1,69,2310,8,1,0,0,1,4,0,0,0,399.04139552628135,2,1,0,BENIGN
3,53.86359484190032,0,0,0,2,1,0,0,0,1,1,21,632,6,0,1,0,2,0,0,0,0,496.1115951863403,3,0,0,BENIGN
2,49.05514858922589,1,0,0,2,1,0,1,1,1,0,58,302,6,0,0,0,0,2,0,0,0,150.93256619626106,5,1,1,BENIGN
0,19.62056026245355,0,0,0,1,0,0,0,1,1,1,57,2193,7,1,0,0,1,0,0,0,0,500.53098111140423,4,1,1,BENIGN
5,116.07721518994731,1,1,0,2,1,0,1,0,1,0,102,108,13,0,1,0,0,8,1,0,0,327.18964936487964,6,0,0,PHISHING
3,61.694488374903955,0,0,0,1,1,0,0,1,0,0,24,1044,7,0,0,0,0,2,1,0,0,0.0,3,0,0,BENIGN
0,70.0183141667928,0,0,0,2,0,1,0,1,1,1,74,2246,0,1,0,0,1,1,1,0,0,360.1964571891341,4,1,0,BENIGN
4,26.751597759283083,0,0,0,1,0,0,0,1,1,0,51,1771,0,1,0,0,2,7,1,1,0,417.87934341998226,4,0,0,BENIGN
7,71.80610555226697,0,0,0,2,1,1,1,1,0,0,82,1686,10,0,0,0,3,2,0,1,0,52.22377515185492,4,0,1,PHISHING
4,34.516043571318804,0,0,0,1,0,0,1,0,1,1,71,192,11,0,0,0,3,3,1,0,0,2.967205564904077,2,1,0,BENIGN
4,50.4518150675861,1,0,0,2,0,0,0,1,1,1,76,1735,9,1,0,0,0,4,0,0,0,0.0,5,1,0,BENIGN
2,75.29779162247453,0,0,0,4,1,1,1,0,1,0,46,1256,3,1,0,0,1,11,1,0,0,382.99152393797027,7,0,0,PHISHING
7,90.86550412724135,0,1,0,1,0,1,1,1,1,1,34,718,12,0,1,1,1,3,1,0,0,316.06455814914045,3,0,1,PHISHING
7,97.18472547855872,1,0,1,4,0,1,1,0,1,1,82,385,12,1,1,0,0,9,0,1,0,0.0,4,0,1,PHISHING
3,104.41755584274445,0,1,0,4,1,1,1,1,0,0,41,1253,19,1,1,0,8,6,0,0,0,0.0,5,0,0,PHISHING
1,113.12633724219039,1,0,1,2,1,0,1,1,0,0,54,1393,3,1,0,0,2,3,0,0,0,489.48667541581045,5,0,0,PHISHING
1,114.98392013204288,1,0,0,3,0,1,1,0,1,1,45,771,2,0,1,0,6,7,1,0,0,351.3477139932714,4,0,1,PHISHING
4,49.680142073268655,0,0,0,1,0,0,0,1,1,0,77,2479,5,0,0,0,0,0,0,1,0,231.63038495498444,3,0,0,BENIGN
4,41.320832310868354,0,0,0,1,0,0,1,0,1,1,26,1835,9,0,0,0,2,2,0,0,0,355.8831286455503,2,0,1,BENIGN
0,52.86761062929129,0,0,1,2,0,0,1,0,1,1,42,1829,1,1,0,0,2,0,0,0,0,210.41047361299613,3,1,0,BENIGN
1,76.0899414937202,1,1,1,2,1,1,1,0,1,0,72,448,5,0,0,0,2,13,1,1,0,0.0,7,0,0,PHISHING
1,48.955758065347794,0,0,0,2,0,0,1,1,1,1,60,1246,0,1,0,0,1,2,0,0,0,95.08700683542662,2,1,0,BENIGN
3,37.927127888250766,0,0,0,2,0,0,0,1,1,1,31,2225,8,0,0,0,0,6,0,0,0,304.23325936735523,4,1,0,BENIGN
2,48.93053718111572,0,0,0,2,0,0,0,1,0,1,38,1403,2,0,0,0,1,0,0,0,0,409.09785164090715,2,1,0,BENIGN
0,22.767219038357688,0,0,0,1,0,0,1,1,0,0,49,2103,4,0,1,0,3,1,1,0,0,338.40357994165583,3,1,1,BENIGN
1,60.02618096477261,0,0,0,1,0,0,0,0,1,1,72,2190,8,0,0,0,2,4,0,0,0,47.997867765184964,3,0,1,BENIGN
7,64.57991835424096,1,0,0,3,1,1,1,0,1,0,25,1155,2,1,0,0,3,2,0,0,0,0.0,3,0,0,PHISHING
4,101.72027251193303,1,0,0,3,1,1,1,0,1,0,25,501,12,0,0,0,1,4,0,1,0,0.0,7,0,0,PHISHING
4,85.21374983422008,1,0,1,1,1,1,1,0,0,1,66,435,NAN,1,1,0,1,4,0,0,0,101.18003041552824,6,0,0,PHISHING
4,51.2083542805904,0,0,0,2,0,0,1,1,0,1,84,1235,5,0,0,1,2,0,1,0,0,412.06520335370425,4,1,0,BENIGN
4,10.0,0,0,0,2,0,0,0,1,0,0,44,1126,9,0,0,1,2,7,1,0,0,354.0224464845593,2,1,0,BENIGN
4,32.43902664258807,0,0,0,2,0,0,0,0,1,1,44,1449,3,0,0,0,3,1,1,0,0,0.0,5,0,1,BENIGN
2,67.47561660445098,0,0,0,2,0,0,0,1,1,1,92,2080,10,0,0,1,0,3,0,0,0,52.419909266038246,5,0,0,BENIGN
4,40.14312443570099,1,0,1,2,0,0,0,1,1,1,93,370,7,0,0,0,0,5,1,0,0,268.7321695289708,4,1,1,BENIGN
4,126.18879022353919,1,1,0,4,1,1,1,0,0,0,31,1326,7,1,1,1,4,14,0,1,1,402.27185796908,3,0,0,PHISHING
5,123.0030704212832,0,0,0,2,1,0,1,1,1,0,56,992,14,1,1,0,1,4,1,1,0,193.39132056422457,3,0,0,PHISHING
6,148.81772635375384,1,0,0,2,0,1,1,1,0,1,69,1470,9,1,1,1,8,12,0,0,0,0.0,6,0,0,PHISHING
0,46.38189987651164,1,0,0,2,0,0,1,1,1,1,43,2217,0,0,0,1,1,4,0,0,0,247.85108591826105,5,0,0,BENIGN
4,53.693417137147165,0,0,0,2,0,0,0,1,1,0,74,406,0,0,0,1,2,3,0,0,0,16.808614728403057,4,1,0,BENIGN
3,56.56226199803781,0,0,1,3,1,1,1,1,0,0,37,1591,2,0,1,0,0,4,0,1,0,172.3168017222815,6,0,0,PHISHING
4,74.44017226980668,1,0,0,3,0,1,1,1,0,0,35,1501,19,1,0,1,5,4,1,1,0,371.9730778703416,5,0,0,PHISHING
3,78.32589462291278,0,0,0,2,1,0,0,1,1,0,98,1218,4,0,1,0,2,2,0,1,0,0.0,3,0,0,PHISHING
6,90.64117314277973,1,0,1,1,1,1,1,0,0,0,56,696,18,0,0,1,3,3,0,1,1,278.2269429359234,4,0,0,PHISHING
1,38.82542516675686,0,0,0,2,0,1,0,1,1,1,26,1983,10,0,0,0,0,3,1,0,0,543.4667624154961,5,1,0,BENIGN
7,86.58357884237111,1,1,1,3,0,1,1,0,0,1,27,87,4,0,1,1,8,14,0,1,0,NAN,5,0,0,PHISHING
4,48.558816075381806,1,0,0,1,1,0,1,0,1,0,59,196,3,1,0,0,2,4,1,1,0,97.6291932368156,7,0,0,PHISHING
0,65.45793344720863,0,0,0,2,0,0,1,1,1,1,83,748,1,1,0,0,1,4,0,0,0,661.5604469170805,5,0,0,BENIGN
1,81.83285867103204,0,0,0,1,1,0,1,1,0,0,38,934,8,1,0,0,8,13,1,0,0,0.0,5,0,0,PHISHING
4,41.212239985455525,0,0,0,2,0,0,1,1,1,1,69,1707,5,0,0,0,2,5,1,0,0,93.53479384514321,2,1,1,BENIGN
3,42.992655532259384,0,0,0,2,0,0,1,1,0,1,55,991,7,0,0,0,3,2,1,0,0,27.569418784768544,4,1,0,BENIGN
4,35.206257830029315,0,0,0,2,0,0,0,1,1,1,94,151,11,0,0,0,0,6,0,0,0,173.26881138946607,4,1,0,BENIGN
5,87.9307332917181,0,1,0,4,1,0,1,0,0,0,30,1177,16,1,1,1,6,6,0,0,1,137.50642874284074,5,0,0,PHISHING
3,38.119870725910005,0,0,0,2,0,0,1,0,1,1,61,1652,0,0,0,0,2,5,1,0,0,399.42464764595513,4,1,0,BENIGN
2,36.08399471701897,0,0,0,1,0,0,1,1,1,0,38,1632,0,1,1,0,3,0,1,0,0,327.3715868742802,4,1,1,BENIGN
6,74.57315494614825,1,0,1,1,0,0,1,0,0,1,60,167,14,0,1,0,2,11,1,1,0,93.45965997505148,8,0,1,PHISHING
0,60.19073726729743,0,0,0,2,0,0,0,1,0,0,23,939,0,0,0,0,2,3,0,0,0,23.897200698963474,5,1,0,BENIGN
0,18.375569105368076,0,0,0,1,0,0,1,0,1,1,39,337,7,1,0,0,2,3,0,0,0,42.14487415368714,5,0,1,BENIGN
4,50.02331148233678,1,0,0,4,1,1,1,0,1,0,35,881,6,1,1,1,7,10,0,0,0,229.77962504150827,3,1,0,PHISHING
7,77.2553109050348,0,1,0,2,1,1,1,0,0,0,58,182,8,1,1,0,5,0,1,0,0,240.18007264495006,5,0,1,PHISHING
3,28.91800467859711,0,0,0,2,0,0,0,1,1,0,54,1080,5,1,0,0,1,6,1,0,0,464.98566891727114,2,1,0,BENIGN
3,57.537118444715055,0,1,0,1,0,0,0,1,1,0,94,416,10,0,0,0,2,5,1,0,0,450.73249774755834,4,0,0,BENIGN
3,76.13477460456511,1,0,0,1,1,1,1,0,0,0,38,1732,19,1,1,0,7,13,0,1,0,446.88356252696144,8,0,0,PHISHING
7,70.80129632505617,1,1,0,3,0,0,1,0,0,0,101,938,17,1,1,1,5,0,1,0,0,100.32418290063187,5,0,0,PHISHING
3,61.008336248579745,1,0,1,2,0,0,0,0,1,1,35,2187,11,0,0,0,2,2,0,0,0,0.0,3,0,0,BENIGN
2,122.83046803623459,1,0,0,2,0,0,1,0,1,1,82,323,11,1,1,0,0,10,0,1,0,263.2681767751308,5,0,0,PHISHING
1,34.932895839051284,0,1,0,2,0,0,1,0,1,0,71,1867,9,0,0,0,3,7,0,0,0,0.0,4,1,1,BENIGN
6,86.0652305940009,1,1,0,1,1,1,0,0,0,0,25,1461,11,1,1,0,8,14,1,1,0,56.386703983347275,4,0,0,PHISHING
0,51.58630018394364,0,0,0,2,0,0,0,1,1,1,55,2135,3,0,0,0,3,2,1,0,0,458.47121314505523,5,1,0,BENIGN
4,42.42133811131399,0,0,0,2,0,1,1,1,0,0,77,263,10,0,1,0,3,6,1,0,0,22.662476281432617,5,0,0,PHISHING
2,46.972287252081784,0,0,0,2,0,0,0,0,1,0,50,866,5,0,0,0,2,1,1,1,0,496.63098526326735,4,1,0,BENIGN
1,70.45462211802146,0,1,0,2,0,1,1,0,1,0,40,912,5,1,1,1,2,3,1,0,0,389.4060565820332,3,0,1,PHISHING
2,51.30282898087406,0,0,0,2,0,0,0,0,1,1,29,2297,9,0,0,0,3,7,1,0,0,0.4923078805339003,2,0,1,BENIGN
1,56.4019962806378,0,0,0,2,1,0,1,1,1,1,78,2136,7,0,0,0,1,4,0,0,0,20.54811535137003,4,0,0,BENIGN
2,59.843759018922796,0,0,0,1,0,0,1,1,1,0,86,223,11,1,0,0,0,5,1,0,0,237.6850247899008,2,1,0,BENIGN
5,106.03540955335914,0,0,0,2,0,1,1,1,1,0,49,1732,6,1,1,0,7,10,0,0,0,615.2396115952431,7,0,0,PHISHING
1,38.62839408310363,0,0,0,2,0,0,0,1,0,1,77,1081,10,0,1,0,0,5,0,0,0,721.5398460052738,4,0,0,BENIGN
1,52.12045632694803,0,NAN,0,2,1,0,1,1,0,1,77,1470,2,0,0,0,2,2,1,0,0,0.0,4,0,0,BENIGN
0,56.86209182535121,0,0,1,2,0,0,1,1,1,0,80,1209,1,0,0,1,0,2,0,0,0,371.5879067478879,2,0,1,BENIGN
3,NAN,1,0,0,2,0,0,1,1,1,0,74,663,1,0,0,1,2,5,0,0,0,292.8682150740618,5,0,0,BENIGN
2,51.717205750840655,0,0,0,2,0,0,0,0,1,1,20,1631,11,0,0,0,0,6,1,0,0,710.8075367752707,2,1,0,BENIGN
0,42.712162013214616,0,0,0,2,0,0,0,1,1,1,64,1257,0,1,0,0,3,2,0,0,0,612.8509766696938,3,0,1,BENIGN
5,82.86173995129822,1,0,0,3,1,1,1,0,0,1,69,254,18,1,0,0,5,0,1,0,1,366.22607490579344,7,0,0,PHISHING
1,52.65902193400276,0,0,1,1,1,0,1,0,0,1,75,1707,13,0,0,1,7,8,1,1,0,383.48346697825593,7,0,0,PHISHING
1,80.84475216047322,0,0,0,4,1,1,1,0,0,0,54,94,5,0,1,1,4,14,1,0,1,25.875553435615302,5,0,0,PHISHING
5,65.21619832311453,0,1,1,1,0,1,1,1,1,0,35,405,9,1,1,1,6,2,1,1,0,292.77165984507974,4,1,0,PHISHING
0,57.6657778572798,0,0,0,2,0,0,1,1,1,1,21,607,3,0,1,0,1,1,1,0,0,339.00131222820244,3,1,0,BENIGN
0,42.787069796394704,0,0,0,2,0,1,0,1,1,0,28,384,11,0,0,0,1,5,1,0,0,443.8071758707309,3,1,0,BENIGN
2,21.547830781969672,0,0,0,1,0,0,0,1,0,1,63,656,1,0,1,0,3,4,1,0,0,462.462477054426,5,1,0,BENIGN
4,77.15106875409364,1,0,0,1,1,0,1,0,1,0,68,109,2,1,1,1,1,12,1,1,0,0.0,6,1,0,PHISHING
0,70.91025321246278,0,0,0,2,1,1,0,1,1,0,15,2236,6,0,0,0,0,5,0,0,0,216.51517463581186,3,1,0,BENIGN
1,70.61959730872871,1,0,0,2,1,1,0,0,1,0,49,1204,2,1,1,0,2,9,1,0,1,195.76880460207195,8,0,0,PHISHING
2,92.36897155138259,1,0,0,3,1,0,1,1,0,0,40,1257,16,1,1,0,1,2,1,1,0,241.1270334570852,4,1,0,PHISHING
3,23.643983469014096,0,0,0,2,0,0,1,1,0,1,92,402,4,0,0,0,2,2,0,1,0,144.29335876998067,2,0,0,BENIGN
3,40.540149559535465,0,0,0,2,0,0,0,1,1,1,62,688,5,0,0,0,2,6,0,0,0,306.62845190094185,4,1,0,BENIGN
2,43.44767597901059,NAN,0,1,1,0,1,1,1,1,1,60,768,0,0,0,0,1,1,0,0,0,469.88328819396804,4,1,1,BENIGN
0,72.31948276219663,0,0,0,2,0,0,0,0,1,1,45,1757,9,0,0,1,3,4,1,0,0,216.3540574548949,3,1,0,BENIGN
0,35.18575084968667,0,0,0,2,0,0,0,1,1,1,57,748,7,0,1,0,1,4,0,0,0,195.32195625000645,3,0,0,BENIGN
4,108.9567601001331,1,0,0,4,1,1,1,1,0,0,97,200,14,1,1,1,2,11,1,1,1,494.3080500492196,5,1,0,PHISHING
5,71.54396101153505,0,0,1,3,0,1,1,0,1,0,77,1441,18,0,0,0,0,10,0,1,0,385.4100460137905,3,1,1,PHISHING
3,82.27312627561945,1,1,1,4,1,1,1,0,1,1,82,1130,2,1,1,0,7,12,1,0,0,0.0,7,0,0,PHISHING
4,81.30622518371104,0,0,0,1,0,0,1,1,1,0,24,996,6,0,0,0,0,6,0,0,0,135.50016480375905,4,1,0,BENIGN
2,56.86202581768484,0,0,0,1,0,0,0,1,0,1,85,643,8,0,1,0,3,5,1,0,0,98.77807157445005,2,0,0,BENIGN
5,65.4963853964003,1,1,0,3,1,1,1,0,0,0,77,274,13,0,1,0,8,3,1,0,0,0.0,4,0,1,PHISHING
2,29.871959370853382,0,0,0,1,0,0,0,1,1,1,32,1563,10,1,0,0,3,2,1,0,0,505.8329805930652,3,0,0,BENIGN
1,55.71594723945988,0,0,0,2,0,0,0,1,1,1,91,1019,6,0,0,1,0,1,1,0,0,232.54117102410058,5,0,1,BENIGN
1,84.90803864844385,0,1,0,1,0,0,1,0,0,0,65,132,3,1,1,1,3,3,0,0,1,445.2860311811927,8,1,0,PHISHING
5,113.10875403496739,1,1,1,1,1,0,1,0,0,0,36,1028,2,1,1,1,1,4,1,1,0,0.0,5,1,1,PHISHING
0,37.92335949542496,0,0,0,2,1,0,0,0,0,1,60,1520,7,0,0,0,3,2,1,0,0,155.12663711870027,3,1,1,BENIGN
